"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @AbdikerM: #EgyptMosqueAttack : Our thoughts and prayers are with Egyptian Government and people. Terrorism has no religion and we conde…",FALSE,0,NA,2017-11-26 16:19:02,FALSE,NA,"934901836645052416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SaldanhaVP",25,TRUE,FALSE,NA,NA
"Will terrorism never end? Irwin Arieff reviews ""Jihad &amp; Co, Black Markets and Islamist Power,"" by Aisha Ahmad… https://t.co/vgaCoREFu9",FALSE,0,NA,2017-11-26 16:18:16,TRUE,NA,"934901643497308160",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","pass_blue",1,FALSE,FALSE,NA,NA
"RT @timesofindia: #EgyptMosqueAttack | Death toll rises to 305, including 27 children, reports AFP",FALSE,0,NA,2017-11-26 16:17:34,FALSE,NA,"934901469781749760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","manaserkhan1",97,TRUE,FALSE,NA,NA
"We mourn today for <ed><U+00A0><U+00BC><ed><U+00B7><U+00AA><ed><U+00A0><U+00BC><ed><U+00B7><U+00AC> Egypt’s #Sufi martyrs,gunned down mercilessly by #ISIS just for gathering in their house of p… https://t.co/ybamK2Bqw7",FALSE,0,NA,2017-11-26 16:11:51,TRUE,NA,"934900031693475840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","amy_whittlesey",0,FALSE,FALSE,NA,NA
"<U+0647><U+0644> <U+062A><U+0636><U+0639> <U+0645><U+0635><U+0631> <U+064A><U+062F><U+0647><U+0627> <U+0628><U+064A><U+062F> <U+0627><U+0633><U+0631><U+0627><U+0626><U+064A><U+0644> <U+0644><U+0645><U+062D><U+0627><U+0631><U+0628><U+0629> <U+0627><U+0644><U+0625><U+0631><U+0647><U+0627><U+0628> <U+0641><U+064A> <U+0633><U+064A><U+0646><U+0627><U+0621><U+061F> https://t.co/DvpTNU7xmq #Egypt #Israel #Muslims #Jews #Islam… https://t.co/Ca0zSlGmro",FALSE,0,NA,2017-11-26 16:09:19,TRUE,NA,"934899393647599616",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","An_Egyptian",0,FALSE,FALSE,NA,NA
"RT @sachin_rt: Shock and deep sadness over the brutal attack in Egypt. Praying for the victims and their families. #EgyptMosqueAttack https…",FALSE,0,NA,2017-11-26 16:08:54,FALSE,NA,"934899287158329344",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ElinorSisulu",1005,TRUE,FALSE,NA,NA
"RT @presoutlook: Prayer for Egypt - by #PCUSA Outlook editor Jill Duffield https://t.co/Xlz3BlTSbm #egyptmosqueattack #prayforegypt",FALSE,0,NA,2017-11-26 16:03:55,FALSE,NA,"934898032205844480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","athanasius96",6,TRUE,FALSE,NA,NA
"RT @arash_shaygan: <U+0623><U+0631><U+0633><U+0644> <U+0631><U+0633><U+0627><U+0644><U+0629> <U+062A><U+0639><U+0627><U+0637><U+0641><U+0646><U+0627> <U+0648><U+0632><U+0639><U+064A><U+0645><U+0646><U+0627> <U+0625><U+0644><U+0649> <U+0634><U+0639><U+0628> <U+0645><U+0635><U+0631> <U+0627><U+0644><U+0623><U+0639><U+0632><U+0627><U+0621><U+060C> <U+0648><U+0646><U+062D><U+0646> <U+0645><U+0639> <U+0623><U+0635><U+062F><U+0642><U+0627><U+0626><U+0646><U+0627> <ed><U+00A0><U+00BD><ed><U+00B1><U+0087><ed><U+00A0><U+00BD><ed><U+00B2><U+0094>
#EgyptMosqueAttack
#RezaPahlavi
@AlMasryAlYoum @AlMa…",FALSE,0,NA,2017-11-26 16:02:40,FALSE,NA,"934897718035488768",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","BehiGity",19,TRUE,FALSE,NA,NA
"RT @LatuffCartoons: My condolences to the families of #Sinai mosque massacre victims.
@RassdNewsN 
#Egypt 
#EgyptMosqueAttack https://t.co/…",FALSE,0,NA,2017-11-26 15:57:32,FALSE,NA,"934896428308160512",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","MissAnimeChan",214,TRUE,FALSE,NA,NA
"Much needed discussion. One of the most annoying aspects of contemporary discussions of Islam, bar none.… https://t.co/0wslZKQhmn",FALSE,1,NA,2017-11-26 15:53:08,TRUE,NA,"934895321418731520",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","stevenzzhou",1,FALSE,FALSE,NA,NA
"RT @FaranakAzad1: @PahlaviReza @AlsisiOfficial Thanks Your Majesty for your great #sympathy with the ppl of #Egypt after #EgyptMosqueAttack…",FALSE,0,NA,2017-11-26 15:51:31,FALSE,NA,"934894913405227008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","3xMxSBNPcNy290W",13,TRUE,FALSE,NA,NA
"#Egypt has about 15 million #Sufis, and their shrines and saints appear in villages across the country.… https://t.co/lqVEaFqxjl",FALSE,0,NA,2017-11-26 15:50:29,TRUE,NA,"934894652733366272",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","abdellatif_adel",0,FALSE,FALSE,NA,NA
"#Muslims didn't kill Muslims in the #EgyptMosqueAttack because the Muslims in the mosque weren't proper Muslims.

T… https://t.co/53kR5HmXin",FALSE,1,NA,2017-11-26 15:49:14,TRUE,NA,"934894338403962880",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FredNoble2",0,FALSE,FALSE,NA,NA
"Brutal #ISIS #DAESH Attack in #Egypte - At Least 305 Dead, and over 128 others injured. #EgyptMosqueAttack… https://t.co/jOVxgsKEES",FALSE,0,NA,2017-11-26 15:48:50,TRUE,NA,"934894239732842496",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AEGISAllianceTM",0,FALSE,FALSE,NA,NA
"A fact that will make many the #Christian, #Muslim, &amp; other fact-averse, fearful folk uncomfortable:

Not one… https://t.co/VoJRkjtKuw",FALSE,1,NA,2017-11-26 15:46:14,TRUE,NA,"934893582762123264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CriticallyKevin",0,FALSE,FALSE,NA,NA
"Animals kill for food or survival. Those people kill for hate. They are evil and cruel and they have no souls. 

Th… https://t.co/nlaq9vZu2f",FALSE,1,NA,2017-11-26 15:44:11,TRUE,NA,"934893068230250496",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","glenchevannes",0,FALSE,FALSE,NA,NA
"RT @Jibrankhhan: This breaks my heart #EgyptMosqueAttack https://t.co/dUES4HEbxH",FALSE,0,NA,2017-11-26 15:43:34,FALSE,NA,"934892911275241472",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","christimcdaniel",361,TRUE,FALSE,NA,NA
"RT @Islamtweets4all: #EgyptMosqueAttack why was there no minute silence in football matches around the world... ??",FALSE,0,NA,2017-11-26 15:40:10,FALSE,NA,"934892057088413696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Vaswani88",13,TRUE,FALSE,NA,NA
"What happened in Egypt is important to know about, talk about, and pray about, please don't let this go unnoticed. #EgyptMosqueAttack",FALSE,1,NA,2017-11-26 15:39:14,FALSE,NA,"934891823880982528",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","annika_nord",0,FALSE,FALSE,NA,NA
"RT @FaranakAzad1: @PahlaviReza @AlsisiOfficial Thanks Your Majesty for your great #sympathy with the ppl of #Egypt after #EgyptMosqueAttack…",FALSE,0,NA,2017-11-26 15:39:05,FALSE,NA,"934891784798461952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AiranAryai",13,TRUE,FALSE,NA,NA
"RT @IsabelScigliano: Pas que L’#Egypte 
Le monde entier ! 
Nous nous joignons à vos prières <ed><U+00A0><U+00BD><ed><U+00B8><U+0094>
Amen <ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD> 
#EgyptMosqueAttack https://t.co/d7jv…",FALSE,0,NA,2017-11-26 15:37:24,FALSE,NA,"934891359353430016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ibibibib42",2,TRUE,FALSE,NA,NA
"RT @IsabelScigliano: Pas que L’#Egypte 
Le monde entier ! 
Nous nous joignons à vos prières <ed><U+00A0><U+00BD><ed><U+00B8><U+0094>
Amen <ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD> 
#EgyptMosqueAttack https://t.co/d7jv…",FALSE,0,NA,2017-11-26 15:37:14,FALSE,NA,"934891320459649024",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","72Oze",2,TRUE,FALSE,NA,NA
"RT @LatuffCartoons: My condolences to the families of #Sinai mosque massacre victims.
@RassdNewsN 
#Egypt 
#EgyptMosqueAttack https://t.co/…",FALSE,0,NA,2017-11-26 15:36:57,FALSE,NA,"934891246375657472",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PatPeoples1",214,TRUE,FALSE,NA,NA
"Our hearts and prayers go out to the family and friends of those lost today in the attack in Egypt. #EmbraceLight #EgyptMosqueAttack",FALSE,1,NA,2017-11-26 15:36:12,FALSE,NA,"934891058525175808",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ATCWicca",0,FALSE,FALSE,NA,NA
"RT @Jibrankhhan: This breaks my heart #EgyptMosqueAttack https://t.co/dUES4HEbxH",FALSE,0,NA,2017-11-26 15:35:33,FALSE,NA,"934890895576403968",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CriticallyKevin",361,TRUE,FALSE,NA,NA
"RT @LatuffCartoons: My condolences to the families of #Sinai mosque massacre victims.
@RassdNewsN 
#Egypt 
#EgyptMosqueAttack https://t.co/…",FALSE,0,NA,2017-11-26 15:34:52,FALSE,NA,"934890721542266880",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","KBSwan49",214,TRUE,FALSE,NA,NA
"RT @FaranakAzad1: @PahlaviReza @AlsisiOfficial Thanks Your Majesty for your great #sympathy with the ppl of #Egypt after #EgyptMosqueAttack…",FALSE,0,NA,2017-11-26 15:34:15,FALSE,NA,"934890566265004032",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","drirani12345566",13,TRUE,FALSE,NA,NA
"RT @arash_shaygan: <U+0623><U+0631><U+0633><U+0644> <U+0631><U+0633><U+0627><U+0644><U+0629> <U+062A><U+0639><U+0627><U+0637><U+0641><U+0646><U+0627> <U+0648><U+0632><U+0639><U+064A><U+0645><U+0646><U+0627> <U+0625><U+0644><U+0649> <U+0634><U+0639><U+0628> <U+0645><U+0635><U+0631> <U+0627><U+0644><U+0623><U+0639><U+0632><U+0627><U+0621><U+060C> <U+0648><U+0646><U+062D><U+0646> <U+0645><U+0639> <U+0623><U+0635><U+062F><U+0642><U+0627><U+0626><U+0646><U+0627> <ed><U+00A0><U+00BD><ed><U+00B1><U+0087><ed><U+00A0><U+00BD><ed><U+00B2><U+0094>
#EgyptMosqueAttack
#RezaPahlavi
@AlMasryAlYoum @AlMa…",FALSE,0,NA,2017-11-26 15:32:13,FALSE,NA,"934890056837402624",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AzadehKhorasan",19,TRUE,FALSE,NA,NA
"RT @FaranakAzad1: @PahlaviReza @AlsisiOfficial Thanks Your Majesty for your great #sympathy with the ppl of #Egypt after #EgyptMosqueAttack…",FALSE,0,NA,2017-11-26 15:29:17,FALSE,NA,"934889318664912896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tp3LwlMZ0vmE13C",13,TRUE,FALSE,NA,NA
"RT @Jibrankhhan: This breaks my heart #EgyptMosqueAttack https://t.co/dUES4HEbxH",FALSE,0,NA,2017-11-26 15:29:00,FALSE,NA,"934889244912508928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shienna_hussain",361,TRUE,FALSE,NA,NA
"RT @arash_shaygan: <U+0623><U+0631><U+0633><U+0644> <U+0631><U+0633><U+0627><U+0644><U+0629> <U+062A><U+0639><U+0627><U+0637><U+0641><U+0646><U+0627> <U+0648><U+0632><U+0639><U+064A><U+0645><U+0646><U+0627> <U+0625><U+0644><U+0649> <U+0634><U+0639><U+0628> <U+0645><U+0635><U+0631> <U+0627><U+0644><U+0623><U+0639><U+0632><U+0627><U+0621><U+060C> <U+0648><U+0646><U+062D><U+0646> <U+0645><U+0639> <U+0623><U+0635><U+062F><U+0642><U+0627><U+0626><U+0646><U+0627> <ed><U+00A0><U+00BD><ed><U+00B1><U+0087><ed><U+00A0><U+00BD><ed><U+00B2><U+0094>
#EgyptMosqueAttack
#RezaPahlavi
@AlMasryAlYoum @AlMa…",FALSE,0,NA,2017-11-26 15:27:33,FALSE,NA,"934888882998562816",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SargolMom",19,TRUE,FALSE,NA,NA
"RT @SteveRobertsTO: The #Toronto sign is dimmed to honour the victims of the #EgyptMosqueAttack - worst terror attack in #Egypt's modern hi…",FALSE,0,NA,2017-11-26 15:25:00,FALSE,NA,"934888238552031232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Yoliana_Azer",51,TRUE,FALSE,NA,NA
"RT @LatuffCartoons: My condolences to the families of #Sinai mosque massacre victims.
@RassdNewsN 
#Egypt 
#EgyptMosqueAttack https://t.co/…",FALSE,0,NA,2017-11-26 15:14:59,FALSE,NA,"934885720174546944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jasmin_djokaj",214,TRUE,FALSE,NA,NA
"RT @arash_shaygan: <U+0623><U+0631><U+0633><U+0644> <U+0631><U+0633><U+0627><U+0644><U+0629> <U+062A><U+0639><U+0627><U+0637><U+0641><U+0646><U+0627> <U+0648><U+0632><U+0639><U+064A><U+0645><U+0646><U+0627> <U+0625><U+0644><U+0649> <U+0634><U+0639><U+0628> <U+0645><U+0635><U+0631> <U+0627><U+0644><U+0623><U+0639><U+0632><U+0627><U+0621><U+060C> <U+0648><U+0646><U+062D><U+0646> <U+0645><U+0639> <U+0623><U+0635><U+062F><U+0642><U+0627><U+0626><U+0646><U+0627> <ed><U+00A0><U+00BD><ed><U+00B1><U+0087><ed><U+00A0><U+00BD><ed><U+00B2><U+0094>
#EgyptMosqueAttack
#RezaPahlavi
@AlMasryAlYoum @AlMa…",FALSE,0,NA,2017-11-26 15:13:05,FALSE,NA,"934885242762137600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AiranAryai",19,TRUE,FALSE,NA,NA
"RT @arash_shaygan: <U+0623><U+0631><U+0633><U+0644> <U+0631><U+0633><U+0627><U+0644><U+0629> <U+062A><U+0639><U+0627><U+0637><U+0641><U+0646><U+0627> <U+0648><U+0632><U+0639><U+064A><U+0645><U+0646><U+0627> <U+0625><U+0644><U+0649> <U+0634><U+0639><U+0628> <U+0645><U+0635><U+0631> <U+0627><U+0644><U+0623><U+0639><U+0632><U+0627><U+0621><U+060C> <U+0648><U+0646><U+062D><U+0646> <U+0645><U+0639> <U+0623><U+0635><U+062F><U+0642><U+0627><U+0626><U+0646><U+0627> <ed><U+00A0><U+00BD><ed><U+00B1><U+0087><ed><U+00A0><U+00BD><ed><U+00B2><U+0094>
#EgyptMosqueAttack
#RezaPahlavi
@AlMasryAlYoum @AlMa…",FALSE,0,NA,2017-11-26 15:13:00,FALSE,NA,"934885220964274176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tp3LwlMZ0vmE13C",19,TRUE,FALSE,NA,NA
"RT @arash_shaygan: <U+0623><U+0631><U+0633><U+0644> <U+0631><U+0633><U+0627><U+0644><U+0629> <U+062A><U+0639><U+0627><U+0637><U+0641><U+0646><U+0627> <U+0648><U+0632><U+0639><U+064A><U+0645><U+0646><U+0627> <U+0625><U+0644><U+0649> <U+0634><U+0639><U+0628> <U+0645><U+0635><U+0631> <U+0627><U+0644><U+0623><U+0639><U+0632><U+0627><U+0621><U+060C> <U+0648><U+0646><U+062D><U+0646> <U+0645><U+0639> <U+0623><U+0635><U+062F><U+0642><U+0627><U+0626><U+0646><U+0627> <ed><U+00A0><U+00BD><ed><U+00B1><U+0087><ed><U+00A0><U+00BD><ed><U+00B2><U+0094>
#EgyptMosqueAttack
#RezaPahlavi
@AlMasryAlYoum @AlMa…",FALSE,0,NA,2017-11-26 15:11:54,FALSE,NA,"934884943829848064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","seylani6308",19,TRUE,FALSE,NA,NA
"RT @LatuffCartoons: My condolences to the families of #Sinai mosque massacre victims.
@RassdNewsN 
#Egypt 
#EgyptMosqueAttack https://t.co/…",FALSE,0,NA,2017-11-26 15:08:56,FALSE,NA,"934884195918385152",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DilekSa78881260",214,TRUE,FALSE,NA,NA
"RT @NeerajD56227618: #EgyptMosqueAttack
#<U+0905><U+0902><U+0927><U+0936><U+094D><U+0930><U+0926><U+094D><U+0927><U+093E><U+092D><U+0915><U+094D><U+0924><U+093F>_<U+0916><U+0924><U+0930><U+093E>_<U+090F>_<U+091C><U+093E><U+0928>
 <U+0905><U+092C> <U+0936><U+093E><U+0938><U+094D><U+0924><U+094D><U+0930><U+093E><U+0930><U+094D><U+0925> <U+0938><U+0947> <U+092E><U+093F><U+0932><U+0947><U+0917><U+0940> <U+0936><U+0902><U+0915><U+0930><U+093E><U+091A><U+093E><U+0930><U+094D><U+092F> <U+0915><U+0940> <U+0917><U+0926><U+094D><U+0926><U+0940> <U+0909><U+0938><U+0915><U+0947> <U+0932><U+093F><U+090F> <U+092A><U+0922><U+093C><U+0947> <U+0907><U+0938> <U+092A><U+0941><U+0938><U+094D><U+0924><U+0915>…",FALSE,0,NA,2017-11-26 15:06:41,FALSE,NA,"934883631851438080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AneetaVerma3",20,TRUE,FALSE,NA,NA
"RT @arash_shaygan: <U+0623><U+0631><U+0633><U+0644> <U+0631><U+0633><U+0627><U+0644><U+0629> <U+062A><U+0639><U+0627><U+0637><U+0641><U+0646><U+0627> <U+0648><U+0632><U+0639><U+064A><U+0645><U+0646><U+0627> <U+0625><U+0644><U+0649> <U+0634><U+0639><U+0628> <U+0645><U+0635><U+0631> <U+0627><U+0644><U+0623><U+0639><U+0632><U+0627><U+0621><U+060C> <U+0648><U+0646><U+062D><U+0646> <U+0645><U+0639> <U+0623><U+0635><U+062F><U+0642><U+0627><U+0626><U+0646><U+0627> <ed><U+00A0><U+00BD><ed><U+00B1><U+0087><ed><U+00A0><U+00BD><ed><U+00B2><U+0094>
#EgyptMosqueAttack
#RezaPahlavi
@AlMasryAlYoum @AlMa…",FALSE,0,NA,2017-11-26 15:06:14,FALSE,NA,"934883518601138176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FaranakAzad1",19,TRUE,FALSE,NA,NA
"Egypt's iron fist response to Sinai Mosque attack under question -
@mmsabry with @frankelly08… https://t.co/s68jkxdojE",FALSE,0,NA,2017-11-26 15:01:28,TRUE,NA,"934882316433813504",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RNBreakfast",1,FALSE,FALSE,NA,NA
"RT @arash_shaygan: <U+0623><U+0631><U+0633><U+0644> <U+0631><U+0633><U+0627><U+0644><U+0629> <U+062A><U+0639><U+0627><U+0637><U+0641><U+0646><U+0627> <U+0648><U+0632><U+0639><U+064A><U+0645><U+0646><U+0627> <U+0625><U+0644><U+0649> <U+0634><U+0639><U+0628> <U+0645><U+0635><U+0631> <U+0627><U+0644><U+0623><U+0639><U+0632><U+0627><U+0621><U+060C> <U+0648><U+0646><U+062D><U+0646> <U+0645><U+0639> <U+0623><U+0635><U+062F><U+0642><U+0627><U+0626><U+0646><U+0627> <ed><U+00A0><U+00BD><ed><U+00B1><U+0087><ed><U+00A0><U+00BD><ed><U+00B2><U+0094>
#EgyptMosqueAttack
#RezaPahlavi
@AlMasryAlYoum @AlMa…",FALSE,0,NA,2017-11-26 15:01:07,FALSE,NA,"934882230463356928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","daniyal_76",19,TRUE,FALSE,NA,NA
"Fusion app is now available on #android https://t.co/jXHiGNT6Ra #VivoV7 #Ashes #SteveSmith #MeetSouthAfrica… https://t.co/rLJELqMTwe",FALSE,0,NA,2017-11-26 15:00:09,TRUE,NA,"934881986719731712",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","techblavision",0,FALSE,FALSE,NA,NA
"RT @arash_shaygan: <U+0623><U+0631><U+0633><U+0644> <U+0631><U+0633><U+0627><U+0644><U+0629> <U+062A><U+0639><U+0627><U+0637><U+0641><U+0646><U+0627> <U+0648><U+0632><U+0639><U+064A><U+0645><U+0646><U+0627> <U+0625><U+0644><U+0649> <U+0634><U+0639><U+0628> <U+0645><U+0635><U+0631> <U+0627><U+0644><U+0623><U+0639><U+0632><U+0627><U+0621><U+060C> <U+0648><U+0646><U+062D><U+0646> <U+0645><U+0639> <U+0623><U+0635><U+062F><U+0642><U+0627><U+0626><U+0646><U+0627> <ed><U+00A0><U+00BD><ed><U+00B1><U+0087><ed><U+00A0><U+00BD><ed><U+00B2><U+0094>
#EgyptMosqueAttack
#RezaPahlavi
@AlMasryAlYoum @AlMa…",FALSE,0,NA,2017-11-26 14:55:59,FALSE,NA,"934880936432463872",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Zoyash3",19,TRUE,FALSE,NA,NA
"RT @sachin_rt: Shock and deep sadness over the brutal attack in Egypt. Praying for the victims and their families. #EgyptMosqueAttack https…",FALSE,0,NA,2017-11-26 14:54:03,FALSE,NA,"934880450027315200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ayushman212",1005,TRUE,FALSE,NA,NA
"RT @arash_shaygan: <U+0623><U+0631><U+0633><U+0644> <U+0631><U+0633><U+0627><U+0644><U+0629> <U+062A><U+0639><U+0627><U+0637><U+0641><U+0646><U+0627> <U+0648><U+0632><U+0639><U+064A><U+0645><U+0646><U+0627> <U+0625><U+0644><U+0649> <U+0634><U+0639><U+0628> <U+0645><U+0635><U+0631> <U+0627><U+0644><U+0623><U+0639><U+0632><U+0627><U+0621><U+060C> <U+0648><U+0646><U+062D><U+0646> <U+0645><U+0639> <U+0623><U+0635><U+062F><U+0642><U+0627><U+0626><U+0646><U+0627> <ed><U+00A0><U+00BD><ed><U+00B1><U+0087><ed><U+00A0><U+00BD><ed><U+00B2><U+0094>
#EgyptMosqueAttack
#RezaPahlavi
@AlMasryAlYoum @AlMa…",FALSE,0,NA,2017-11-26 14:51:57,FALSE,NA,"934879922010587136",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nafarmanam",19,TRUE,FALSE,NA,NA
"#EgyptMosqueAttack <ed><U+00A0><U+00BD><ed><U+00B2><U+0094>",FALSE,0,NA,2017-11-26 14:50:34,FALSE,NA,"934879574726361088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","maventheavenger",0,FALSE,FALSE,NA,NA
"RT @Starseed52: These Heinous Crimes Against Humanity Must Cease!
Photo of the Day
#EgyptMosqueAttack #Egypt #Mosque #Sufis https://t.co/p3…",FALSE,0,NA,2017-11-26 14:49:57,FALSE,NA,"934879420178771968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","koran9999",5,TRUE,FALSE,NA,NA
"RT @FaranakAzad1: @PahlaviReza @AlsisiOfficial Thanks Your Majesty for your great #sympathy with the ppl of #Egypt after #EgyptMosqueAttack…",FALSE,0,NA,2017-11-26 14:47:12,FALSE,NA,"934878726726266880",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","azarbod333",13,TRUE,FALSE,NA,NA
"RT @arash_shaygan: <U+0623><U+0631><U+0633><U+0644> <U+0631><U+0633><U+0627><U+0644><U+0629> <U+062A><U+0639><U+0627><U+0637><U+0641><U+0646><U+0627> <U+0648><U+0632><U+0639><U+064A><U+0645><U+0646><U+0627> <U+0625><U+0644><U+0649> <U+0634><U+0639><U+0628> <U+0645><U+0635><U+0631> <U+0627><U+0644><U+0623><U+0639><U+0632><U+0627><U+0621><U+060C> <U+0648><U+0646><U+062D><U+0646> <U+0645><U+0639> <U+0623><U+0635><U+062F><U+0642><U+0627><U+0626><U+0646><U+0627> <ed><U+00A0><U+00BD><ed><U+00B1><U+0087><ed><U+00A0><U+00BD><ed><U+00B2><U+0094>
#EgyptMosqueAttack
#RezaPahlavi
@AlMasryAlYoum @AlMa…",FALSE,0,NA,2017-11-26 14:47:02,FALSE,NA,"934878687526313984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AriaOmid",19,TRUE,FALSE,NA,NA
"RT @arash_shaygan: <U+0623><U+0631><U+0633><U+0644> <U+0631><U+0633><U+0627><U+0644><U+0629> <U+062A><U+0639><U+0627><U+0637><U+0641><U+0646><U+0627> <U+0648><U+0632><U+0639><U+064A><U+0645><U+0646><U+0627> <U+0625><U+0644><U+0649> <U+0634><U+0639><U+0628> <U+0645><U+0635><U+0631> <U+0627><U+0644><U+0623><U+0639><U+0632><U+0627><U+0621><U+060C> <U+0648><U+0646><U+062D><U+0646> <U+0645><U+0639> <U+0623><U+0635><U+062F><U+0642><U+0627><U+0626><U+0646><U+0627> <ed><U+00A0><U+00BD><ed><U+00B1><U+0087><ed><U+00A0><U+00BD><ed><U+00B2><U+0094>
#EgyptMosqueAttack
#RezaPahlavi
@AlMasryAlYoum @AlMa…",FALSE,0,NA,2017-11-26 14:47:00,FALSE,NA,"934878678785327104",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","azarbod333",19,TRUE,FALSE,NA,NA
"Perps behind #EgyptMosqueAttack have forced #Sisi regime to engage in a bigger crackdown than before exacerbating p… https://t.co/ldJtGTzrlx",FALSE,1,"KamranBokhari",2017-11-26 14:46:18,TRUE,"934871435763486720","934878499327954944","48989557","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KamranBokhari",0,FALSE,FALSE,NA,NA
"My heart goes out to the survivors and the family and friend of those slain in the #EgyptMosqueAttack. Terrorism is… https://t.co/zNPuh2hlwl",FALSE,2,NA,2017-11-26 14:46:16,TRUE,NA,"934878491756998656",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","CosmicDragonWiz",0,FALSE,FALSE,NA,NA
